strategy,macd_short,macd_long,macd_signal,rsi_period,rsi_oversold,rsi_overbought,bb_period,bb_std,volume_threshold,capital_final,total_return,sharpe_ratio,max_drawdown,win_rate,profit_factor,total_trades,avg_win,avg_loss,timestamp
multi_indicator,10,26,7,14,25,75,18,2.0,1.2,9628.2,-3.72,-20.809,-3.72,36.0,2.009,25,1.9,-0.94,2025-07-22T21:29:02.954471
multi_indicator,10,26,7,14,25,70,18,2.0,1.2,9628.2,-3.72,-20.809,-3.72,36.0,2.009,25,1.9,-0.94,2025-07-22T21:29:02.067806
multi_indicator,10,26,7,14,25,70,18,2.0,1.0,9628.2,-3.72,-20.809,-3.72,36.0,2.009,25,1.9,-0.94,2025-07-22T21:29:01.953803
multi_indicator,10,26,7,16,30,70,18,2.0,1.0,9628.2,-3.72,-20.809,-3.72,36.0,2.009,25,1.9,-0.94,2025-07-22T21:29:07.147923
multi_indicator,10,26,7,16,30,70,18,2.0,1.2,9628.2,-3.72,-20.809,-3.72,36.0,2.009,25,1.9,-0.94,2025-07-22T21:29:07.255717
multi_indicator,10,26,7,16,30,75,18,2.0,1.2,9628.2,-3.72,-20.809,-3.72,36.0,2.009,25,1.9,-0.94,2025-07-22T21:29:08.109327
multi_indicator,10,26,7,16,30,75,18,2.0,1.0,9628.2,-3.72,-20.809,-3.72,36.0,2.009,25,1.9,-0.94,2025-07-22T21:29:08.011713
multi_indicator,10,26,7,16,25,75,18,1.8,1.2,9627.5,-3.72,-20.824,-3.72,36.0,1.963,25,1.85,-0.94,2025-07-22T21:29:06.166498
multi_indicator,10,26,7,16,25,75,18,1.8,1.0,9627.5,-3.72,-20.824,-3.72,36.0,1.963,25,1.85,-0.94,2025-07-22T21:29:06.058690
multi_indicator,10,26,7,16,25,70,18,1.8,1.0,9627.5,-3.72,-20.824,-3.72,36.0,1.963,25,1.85,-0.94,2025-07-22T21:29:05.204120
multi_indicator,10,26,7,16,25,70,18,1.8,1.2,9627.5,-3.72,-20.824,-3.72,36.0,1.963,25,1.85,-0.94,2025-07-22T21:29:05.308122
multi_indicator,10,26,7,14,30,70,18,1.8,1.2,9627.5,-3.72,-20.824,-3.72,36.0,1.963,25,1.85,-0.94,2025-07-22T21:29:03.609450
multi_indicator,10,26,7,14,30,70,18,1.8,1.0,9627.5,-3.72,-20.824,-3.72,36.0,1.963,25,1.85,-0.94,2025-07-22T21:29:03.503675
multi_indicator,10,26,7,14,30,75,18,1.8,1.0,9627.5,-3.72,-20.824,-3.72,36.0,1.963,25,1.85,-0.94,2025-07-22T21:29:04.362499
multi_indicator,10,26,7,14,30,75,18,1.8,1.2,9627.5,-3.72,-20.824,-3.72,36.0,1.963,25,1.85,-0.94,2025-07-22T21:29:04.473067
multi_indicator,10,26,7,16,30,75,18,1.8,1.2,9627.5,-3.72,-20.824,-3.72,36.0,1.963,25,1.85,-0.94,2025-07-22T21:29:07.899362
multi_indicator,10,26,7,16,30,75,18,1.8,1.0,9627.5,-3.72,-20.824,-3.72,36.0,1.963,25,1.85,-0.94,2025-07-22T21:29:07.790679
multi_indicator,10,26,7,16,30,70,18,1.8,1.0,9627.5,-3.72,-20.824,-3.72,36.0,1.963,25,1.85,-0.94,2025-07-22T21:29:06.930436
multi_indicator,10,26,7,16,30,70,18,1.8,1.2,9627.5,-3.72,-20.824,-3.72,36.0,1.963,25,1.85,-0.94,2025-07-22T21:29:07.035522
multi_indicator,10,26,7,14,25,70,18,1.8,1.2,9627.5,-3.72,-20.824,-3.72,36.0,1.963,25,1.85,-0.94,2025-07-22T21:29:01.847008
multi_indicator,10,26,7,14,25,70,18,1.8,1.0,9627.5,-3.72,-20.824,-3.72,36.0,1.963,25,1.85,-0.94,2025-07-22T21:29:01.734087
multi_indicator,10,26,7,14,25,75,18,1.8,1.0,9627.5,-3.72,-20.824,-3.72,36.0,1.963,25,1.85,-0.94,2025-07-22T21:29:02.618878
multi_indicator,10,26,7,14,25,75,18,1.8,1.2,9627.5,-3.72,-20.824,-3.72,36.0,1.963,25,1.85,-0.94,2025-07-22T21:29:02.729260
